,datetime,energy,humidity,pressure,temperature,weather,wind_direction,wind_speed
120890,2012-12-16 08:00:00,8799.0,56.0,1016.0,279.31,overcast clouds,160.0,4.0
120891,2012-12-16 09:00:00,9040.0,56.0,1016.0,279.54,overcast clouds,160.0,2.0
120892,2012-12-16 10:00:00,9404.0,52.0,1015.0,279.69,overcast clouds,170.0,2.0
120893,2012-12-16 11:00:00,9666.0,52.0,1015.0,279.93,overcast clouds,140.0,4.0
120894,2012-12-16 12:00:00,9879.0,52.0,1014.0,280.09,overcast clouds,150.0,4.0
120896,2012-12-16 14:00:00,10124.0,65.0,1012.0,279.73,light rain,180.0,4.0
120897,2012-12-16 15:00:00,10174.0,70.0,1008.0,279.68,light rain,120.0,6.0
120898,2012-12-16 16:00:00,10275.0,75.0,1009.0,280.18,mist,140.0,6.0
120899,2012-12-16 17:00:00,10525.0,87.0,1007.0,280.01,mist,150.0,5.0
120900,2012-12-16 18:00:00,11410.0,87.0,1006.0,280.2,moderate rain,150.0,6.0
120901,2012-12-16 19:00:00,11860.0,87.0,1004.0,280.52,mist,160.0,6.0
120902,2012-12-16 20:00:00,11920.0,87.0,1003.0,281.03,mist,170.0,5.0
120903,2012-12-16 21:00:00,11785.0,87.0,1002.0,281.64,drizzle,170.0,5.0
120904,2012-12-16 22:00:00,11671.0,87.0,1002.0,281.72,mist,180.0,5.0
120905,2012-12-16 23:00:00,11213.0,87.0,1002.0,281.99,mist,180.0,5.0
120906,2012-12-17 00:00:00,10556.0,87.0,1002.0,282.57,mist,200.0,5.0
120907,2012-12-15 01:00:00,10466.0,56.0,1021.0,278.79,broken clouds,210.0,6.0
120908,2012-12-15 02:00:00,9743.0,65.0,1021.0,278.39,overcast clouds,220.0,4.0
120909,2012-12-15 03:00:00,9298.0,64.0,1021.0,278.22,broken clouds,210.0,3.0
120910,2012-12-15 04:00:00,9085.0,64.0,1021.0,277.78,overcast clouds,200.0,3.0
120911,2012-12-15 05:00:00,8948.0,69.0,1021.0,277.09,overcast clouds,210.0,3.0
120912,2012-12-15 06:00:00,9020.0,69.0,1021.0,276.65,broken clouds,200.0,2.0
120913,2012-12-15 07:00:00,9318.0,69.0,1021.0,275.8,scattered clouds,210.0,2.0
120914,2012-12-15 08:00:00,9868.0,69.0,1021.0,274.9,sky is clear,190.0,2.0
120915,2012-12-15 09:00:00,10325.0,74.0,1022.0,273.58,sky is clear,200.0,1.0
120916,2012-12-15 10:00:00,10811.0,74.0,1022.0,273.04,sky is clear,0.0,0.0
120919,2012-12-15 13:00:00,11381.0,80.0,1022.0,272.26,scattered clouds,0.0,0.0
120921,2012-12-15 15:00:00,11118.0,69.0,1023.0,275.72,few clouds,190.0,2.0
120922,2012-12-15 16:00:00,11089.0,64.0,1023.0,278.41,few clouds,0.0,0.0
120923,2012-12-15 17:00:00,11221.0,52.0,1022.0,280.63,few clouds,180.0,1.0
120924,2012-12-15 18:00:00,11779.0,45.0,1021.0,281.65,few clouds,160.0,2.0
120925,2012-12-15 19:00:00,12045.0,42.0,1021.0,282.0,few clouds,170.0,3.0
120926,2012-12-15 20:00:00,11964.0,45.0,1020.0,282.14,scattered clouds,170.0,3.0
120927,2012-12-15 21:00:00,11729.0,45.0,1020.0,281.54,broken clouds,170.0,3.0
120928,2012-12-15 22:00:00,11498.0,45.0,1020.0,280.38,broken clouds,160.0,2.0
120929,2012-12-15 23:00:00,11140.0,49.0,1020.0,278.7,overcast clouds,140.0,2.0
120930,2012-12-16 00:00:00,10546.0,52.0,1020.0,278.585,overcast clouds,145.0,2.0
120931,2012-12-14 01:00:00,10539.0,60.0,1025.0,276.45,few clouds,180.0,4.0
120932,2012-12-14 02:00:00,9931.0,60.0,1025.0,276.2,sky is clear,180.0,4.0
120933,2012-12-14 03:00:00,9588.0,64.0,1025.0,275.94,few clouds,190.0,4.0
120934,2012-12-14 04:00:00,9404.0,64.0,1025.0,275.87,few clouds,180.0,5.0
120935,2012-12-14 05:00:00,9406.0,59.0,1025.0,275.83,sky is clear,190.0,3.0
120936,2012-12-14 06:00:00,9687.0,59.0,1025.0,275.59,sky is clear,190.0,5.0
120937,2012-12-14 07:00:00,10430.0,64.0,1025.0,275.28,sky is clear,190.0,4.0
120938,2012-12-14 08:00:00,11687.0,64.0,1025.0,274.98,sky is clear,190.0,5.0
120939,2012-12-14 09:00:00,12143.0,64.0,1025.0,274.46,sky is clear,200.0,4.0
120940,2012-12-14 10:00:00,12169.0,69.0,1025.0,274.22,sky is clear,200.0,4.0
120941,2012-12-14 11:00:00,12058.0,69.0,1025.0,274.26,sky is clear,190.0,4.0
120942,2012-12-14 12:00:00,11963.0,69.0,1025.0,274.19,sky is clear,180.0,3.0
120943,2012-12-14 13:00:00,11800.0,69.0,1025.0,273.89,few clouds,190.0,4.0
120944,2012-12-14 14:00:00,11618.0,69.0,1025.0,274.7,broken clouds,190.0,3.0
120945,2012-12-14 15:00:00,11621.0,51.0,1024.0,276.69,broken clouds,200.0,6.0
120946,2012-12-14 16:00:00,11538.0,51.0,1024.0,278.38,scattered clouds,200.0,5.0
120947,2012-12-14 17:00:00,11626.0,42.0,1024.0,280.42,few clouds,200.0,7.0
120948,2012-12-14 18:00:00,12626.0,39.0,1022.0,281.59,few clouds,190.0,7.0
120949,2012-12-14 19:00:00,13242.0,42.0,1022.0,282.05,scattered clouds,200.0,8.0
120950,2012-12-14 20:00:00,13108.0,39.0,1021.0,282.44,scattered clouds,200.0,7.0
120951,2012-12-14 21:00:00,12838.0,39.0,1020.0,281.81,scattered clouds,200.0,7.0
120952,2012-12-14 22:00:00,12515.0,45.0,1020.0,280.83,broken clouds,190.0,6.0
120953,2012-12-14 23:00:00,12159.0,48.0,1020.0,279.8,scattered clouds,200.0,7.0
120954,2012-12-15 00:00:00,11313.0,56.0,1020.0,279.24,scattered clouds,210.0,7.0
120956,2012-12-13 02:00:00,10195.0,68.0,1019.0,272.5,sky is clear,200.0,4.0
120957,2012-12-13 03:00:00,9822.0,74.0,1019.0,272.43,few clouds,190.0,3.0
120958,2012-12-13 04:00:00,9627.0,74.0,1020.0,272.09,few clouds,210.0,4.0
120959,2012-12-13 05:00:00,9647.0,79.0,1021.0,271.93,sky is clear,210.0,3.0
120960,2012-12-13 06:00:00,9895.0,74.0,1021.0,272.32,few clouds,210.0,4.0
120961,2012-12-13 07:00:00,10632.0,74.0,1022.0,272.25,broken clouds,220.0,3.0
120962,2012-12-13 08:00:00,11862.0,68.0,1022.0,271.88,few clouds,210.0,3.0
120963,2012-12-13 09:00:00,12351.0,68.0,1022.0,271.65,sky is clear,210.0,3.0
120964,2012-12-13 10:00:00,12347.0,74.0,1023.0,271.35,sky is clear,200.0,2.0
120965,2012-12-13 11:00:00,12274.0,74.0,1023.0,271.07,sky is clear,200.0,3.0
120966,2012-12-13 12:00:00,12163.0,74.0,1023.0,271.11,sky is clear,200.0,3.0
120967,2012-12-13 13:00:00,12077.0,68.0,1024.0,270.88,sky is clear,200.0,2.0
120968,2012-12-13 14:00:00,11962.0,74.0,1025.0,271.74,sky is clear,180.0,3.0
120970,2012-12-13 16:00:00,11800.0,51.0,1026.0,276.81,sky is clear,190.0,4.0
120971,2012-12-13 17:00:00,11822.0,51.0,1026.0,278.58,few clouds,200.0,4.0
120972,2012-12-13 18:00:00,12784.0,45.0,1025.0,279.77,few clouds,210.0,4.0
120973,2012-12-13 19:00:00,13581.0,39.0,1025.0,280.4,few clouds,200.0,6.0
120974,2012-12-13 20:00:00,13427.0,42.0,1025.0,280.53,few clouds,200.0,6.0
120975,2012-12-13 21:00:00,13252.0,45.0,1024.0,280.24,few clouds,200.0,6.0
120976,2012-12-13 22:00:00,12952.0,45.0,1024.0,279.37,few clouds,190.0,6.0
120977,2012-12-13 23:00:00,12424.0,48.0,1025.0,277.9,few clouds,190.0,4.0
120979,2012-12-12 01:00:00,11029.0,68.0,1013.0,272.99,broken clouds,290.0,3.0
120980,2012-12-12 02:00:00,10428.0,68.0,1013.0,272.71,few clouds,300.0,3.0
120981,2012-12-12 03:00:00,10047.0,68.0,1013.0,271.94,scattered clouds,290.0,2.0
120982,2012-12-12 04:00:00,9866.0,68.0,1014.0,271.55,broken clouds,0.0,0.0
120983,2012-12-12 05:00:00,9884.0,68.0,1014.0,271.46,scattered clouds,0.0,0.0
120984,2012-12-12 06:00:00,10166.0,74.0,1014.0,271.78,broken clouds,250.0,2.0
120985,2012-12-12 07:00:00,10866.0,74.0,1014.0,272.25,broken clouds,260.0,2.0
120986,2012-12-12 08:00:00,12122.0,74.0,1015.0,272.41,overcast clouds,230.0,3.0
120987,2012-12-12 09:00:00,12599.0,80.0,1015.0,272.24,heavy snow,240.0,3.0
120988,2012-12-12 10:00:00,12543.0,80.0,1015.0,272.09,heavy snow,240.0,4.0
120989,2012-12-12 11:00:00,12457.0,68.0,1016.0,271.69,overcast clouds,240.0,4.0
120990,2012-12-12 12:00:00,12413.0,74.0,1016.0,270.69,broken clouds,230.0,4.0
120991,2012-12-12 13:00:00,12283.0,73.0,1017.0,269.84,few clouds,220.0,3.0
120992,2012-12-12 14:00:00,12109.0,79.0,1017.0,269.72,sky is clear,200.0,3.0
120993,2012-12-12 15:00:00,12047.0,73.0,1017.0,270.8,sky is clear,200.0,4.0
120994,2012-12-12 16:00:00,11909.0,68.0,1017.0,271.9,sky is clear,220.0,4.0
120997,2012-12-12 19:00:00,13669.0,56.0,1008.0,275.14,sky is clear,227.0,10.0
120998,2012-12-12 20:00:00,13626.0,56.0,1008.0,275.14,sky is clear,227.0,10.0
121003,2012-12-11 01:00:00,10837.0,93.0,1006.0,278.2,mist,260.0,5.0
121004,2012-12-11 02:00:00,10219.0,86.0,1006.0,278.13,light intensity drizzle,260.0,4.0
121005,2012-12-11 03:00:00,9889.0,86.0,1006.0,277.61,light intensity drizzle,260.0,5.0
121006,2012-12-11 04:00:00,9695.0,80.0,1006.0,277.29,overcast clouds,270.0,5.0
121007,2012-12-11 05:00:00,9717.0,80.0,1006.0,276.72,overcast clouds,270.0,5.0
121008,2012-12-11 06:00:00,10007.0,80.0,1006.0,276.42,overcast clouds,280.0,5.0
121011,2012-12-11 09:00:00,12597.0,80.0,1007.0,273.82,mist,260.0,7.0
121013,2012-12-11 11:00:00,12560.0,86.0,1007.0,272.61,overcast clouds,270.0,6.0
121014,2012-12-11 12:00:00,12564.0,80.0,1007.0,272.42,overcast clouds,280.0,5.0
121015,2012-12-11 13:00:00,12503.0,80.0,1008.0,272.32,overcast clouds,270.0,5.0
121016,2012-12-11 14:00:00,12383.0,86.0,1008.0,272.7,overcast clouds,280.0,5.0
121019,2012-12-11 17:00:00,12342.0,80.0,1009.0,273.95,mist,270.0,3.0
121020,2012-12-11 18:00:00,13265.0,80.0,1009.0,274.53,mist,280.0,4.0
121021,2012-12-11 19:00:00,14096.0,86.0,1008.0,274.87,mist,280.0,5.0
121022,2012-12-11 20:00:00,13929.0,74.0,1008.0,275.14,mist,290.0,5.0
121023,2012-12-11 21:00:00,13763.0,69.0,1009.0,274.4,heavy snow,310.0,4.0
121024,2012-12-11 22:00:00,13496.0,64.0,1010.0,274.0,overcast clouds,320.0,5.0
121025,2012-12-11 23:00:00,12936.0,64.0,1011.0,273.14,broken clouds,330.0,6.0
121027,2012-12-10 01:00:00,9854.0,64.0,1019.0,277.41,overcast clouds,60.0,5.0
121028,2012-12-10 02:00:00,9334.0,65.0,1019.0,277.56,overcast clouds,70.0,3.0
121030,2012-12-10 04:00:00,9067.0,69.0,1019.0,276.89,overcast clouds,100.0,5.0
121031,2012-12-10 05:00:00,9137.0,69.0,1019.0,276.86,overcast clouds,90.0,6.0
121036,2012-12-10 10:00:00,12528.0,74.0,1017.0,275.58,mist,110.0,6.0
121038,2012-12-10 12:00:00,12782.0,86.0,1016.0,276.3,overcast clouds,110.0,4.0
121040,2012-12-10 14:00:00,12696.0,86.0,1014.0,276.87,mist,120.0,4.0
121041,2012-12-10 15:00:00,12624.0,80.0,1013.0,277.18,mist,100.0,4.0
121042,2012-12-10 16:00:00,12559.0,86.0,1012.0,277.26,light intensity drizzle,110.0,5.0
121043,2012-12-10 17:00:00,12689.0,86.0,1011.0,277.48,mist,100.0,4.0
121044,2012-12-10 18:00:00,13495.0,93.0,1010.0,277.48,moderate rain,110.0,3.0
121045,2012-12-10 19:00:00,14040.0,93.0,1008.0,277.65,light rain,80.0,2.0
121046,2012-12-10 20:00:00,13873.0,93.0,1007.0,277.78,light intensity drizzle,90.0,2.0
121047,2012-12-10 21:00:00,13731.0,93.0,1007.0,277.89,mist,0.0,0.0
121048,2012-12-10 22:00:00,13407.0,93.0,1007.0,278.09,light intensity drizzle,0.0,0.0
121049,2012-12-10 23:00:00,12841.0,93.0,1006.0,278.03,mist,0.0,0.0
121050,2012-12-11 00:00:00,11797.0,87.0,1007.0,278.24,mist,240.0,2.0
121051,2012-12-09 01:00:00,10063.0,82.0,1005.0,278.61,sky is clear,24.0,5.0
121052,2012-12-09 02:00:00,9464.0,82.0,1005.0,278.61,sky is clear,24.0,5.0
121053,2012-12-09 03:00:00,9110.0,82.0,1005.0,278.61,sky is clear,24.0,5.0
121054,2012-12-09 04:00:00,8933.0,82.0,1005.0,278.61,sky is clear,24.0,5.0
121055,2012-12-09 05:00:00,8809.0,82.0,1005.0,278.61,sky is clear,24.0,5.0
121056,2012-12-09 06:00:00,8814.0,86.0,1004.0,278.705,light rain,13.0,5.0
121057,2012-12-09 07:00:00,8946.0,90.0,1003.0,278.8,light rain,3.0,5.0
121058,2012-12-09 08:00:00,9257.0,90.0,1003.0,278.8,light rain,3.0,5.0
121059,2012-12-09 09:00:00,9424.0,90.0,1003.0,278.8,light rain,3.0,5.0
121060,2012-12-09 10:00:00,9749.0,90.0,1003.0,278.8,light rain,3.0,5.0
121061,2012-12-09 11:00:00,10131.0,90.0,1003.0,278.8,light rain,3.0,5.0
121062,2012-12-09 12:00:00,10410.0,90.0,1003.0,278.8,light rain,3.0,5.0
121063,2012-12-09 13:00:00,10552.0,82.0,1007.0,278.05,light rain,16.0,8.0
121064,2012-12-09 14:00:00,10607.0,82.0,1007.0,278.05,light rain,16.0,8.0
121065,2012-12-09 15:00:00,10582.0,82.0,1007.0,278.05,light rain,16.0,8.0
121066,2012-12-09 16:00:00,10618.0,82.0,1007.0,278.05,light rain,16.0,8.0
121067,2012-12-09 17:00:00,10778.0,82.0,1007.0,278.05,light rain,16.0,8.0
121068,2012-12-09 18:00:00,11508.0,82.0,1007.0,278.05,light rain,16.0,8.0
121069,2012-12-09 19:00:00,12002.0,75.0,1009.0,277.79,light rain,33.0,6.0
121070,2012-12-09 20:00:00,11976.0,75.0,1009.0,277.79,light rain,33.0,6.0
121073,2012-12-09 23:00:00,11321.0,69.0,1018.0,277.27,overcast clouds,50.0,6.0
121074,2012-12-10 00:00:00,10576.0,60.0,1018.0,277.56,overcast clouds,50.0,5.0
121075,2012-12-08 01:00:00,10249.0,70.0,1013.0,280.49,overcast clouds,190.0,5.0
121076,2012-12-08 02:00:00,9634.0,70.0,1014.0,280.64,overcast clouds,220.0,3.0
121077,2012-12-08 03:00:00,9272.0,70.0,1013.0,280.71,overcast clouds,180.0,4.0
121078,2012-12-08 04:00:00,9021.0,70.0,1014.0,280.96,overcast clouds,240.0,2.0
121079,2012-12-08 05:00:00,8971.0,70.0,1014.0,280.65,overcast clouds,200.0,2.0
121080,2012-12-08 06:00:00,9006.0,70.0,1014.0,280.96,overcast clouds,210.0,2.0
121081,2012-12-08 07:00:00,9280.0,81.0,1013.0,280.18,light rain,230.0,2.0
121082,2012-12-08 08:00:00,9820.0,87.0,1014.0,280.0,mist,250.0,2.0
121083,2012-12-08 09:00:00,10200.0,87.0,1014.0,279.5,mist,260.0,2.0
121084,2012-12-08 10:00:00,10517.0,87.0,1013.0,279.5,mist,0.0,0.0
121085,2012-12-08 11:00:00,10763.0,87.0,1013.0,279.42,mist,0.0,0.0
121086,2012-12-08 12:00:00,10898.0,87.0,1014.0,279.34,light rain,300.0,2.0
121087,2012-12-08 13:00:00,10865.0,87.0,1014.0,278.74,mist,270.0,1.0
121088,2012-12-08 14:00:00,10709.0,81.0,1014.0,278.57,mist,330.0,2.0
121089,2012-12-08 15:00:00,10527.0,81.0,1015.0,278.66,overcast clouds,30.0,3.0
121090,2012-12-08 16:00:00,10462.0,75.0,1014.0,279.18,overcast clouds,40.0,2.0
121091,2012-12-08 17:00:00,10635.0,70.0,1014.0,279.34,overcast clouds,40.0,3.0
121092,2012-12-08 18:00:00,11526.0,70.0,1013.0,279.67,overcast clouds,20.0,4.0
121093,2012-12-08 19:00:00,12120.0,70.0,1013.0,279.5,overcast clouds,20.0,3.0
121094,2012-12-08 20:00:00,12060.0,70.0,1013.0,279.4,overcast clouds,20.0,5.0
121095,2012-12-08 21:00:00,11936.0,70.0,1013.0,279.5,overcast clouds,30.0,4.0
121096,2012-12-08 22:00:00,11726.0,75.0,1013.0,279.13,overcast clouds,20.0,4.0
121099,2012-12-07 01:00:00,10117.0,69.0,1027.0,274.81,scattered clouds,100.0,3.0
121100,2012-12-07 02:00:00,9506.0,69.0,1026.0,274.63,broken clouds,120.0,2.0
121101,2012-12-07 03:00:00,9157.0,64.0,1025.0,274.54,broken clouds,130.0,3.0
121102,2012-12-07 04:00:00,8999.0,64.0,1025.0,274.4,broken clouds,140.0,3.0
121103,2012-12-07 05:00:00,8956.0,64.0,1024.0,274.7,overcast clouds,140.0,4.0
121104,2012-12-07 06:00:00,9185.0,64.0,1023.0,274.41,overcast clouds,150.0,3.0
121105,2012-12-07 07:00:00,9907.0,74.0,1023.0,274.09,overcast clouds,140.0,3.0
121106,2012-12-07 08:00:00,11073.0,74.0,1023.0,274.22,broken clouds,140.0,2.0
121107,2012-12-07 09:00:00,11695.0,74.0,1023.0,274.0,broken clouds,150.0,4.0
121108,2012-12-07 10:00:00,11794.0,69.0,1022.0,274.22,overcast clouds,140.0,4.0
121112,2012-12-07 14:00:00,11899.0,69.0,1020.0,274.88,overcast clouds,170.0,2.0
121113,2012-12-07 15:00:00,11934.0,69.0,1020.0,275.43,overcast clouds,180.0,4.0
121114,2012-12-07 16:00:00,11892.0,69.0,1019.0,276.32,overcast clouds,170.0,4.0
121115,2012-12-07 17:00:00,12025.0,69.0,1018.0,277.75,overcast clouds,180.0,3.0
121116,2012-12-07 18:00:00,12807.0,60.0,1017.0,279.15,overcast clouds,190.0,4.0
121118,2012-12-07 20:00:00,12971.0,56.0,1015.0,280.25,overcast clouds,190.0,4.0
121119,2012-12-07 21:00:00,12674.0,65.0,1015.0,280.32,overcast clouds,180.0,3.0
121120,2012-12-07 22:00:00,12361.0,65.0,1015.0,280.17,overcast clouds,190.0,3.0
121121,2012-12-07 23:00:00,11929.0,65.0,1014.0,280.09,overcast clouds,170.0,3.0
121122,2012-12-08 00:00:00,11106.0,70.0,1014.0,280.18,overcast clouds,170.0,4.0
121123,2012-12-06 01:00:00,10550.0,40.0,1021.0,283.15,sky is clear,270.0,4.0
121124,2012-12-06 02:00:00,9929.0,46.0,1022.0,282.29,sky is clear,280.0,4.0
121125,2012-12-06 03:00:00,9606.0,49.0,1023.0,280.97,sky is clear,310.0,5.0
121126,2012-12-06 04:00:00,9427.0,49.0,1023.0,279.71,sky is clear,310.0,3.0
121127,2012-12-06 05:00:00,9407.0,45.0,1024.0,278.1,sky is clear,320.0,6.0
121128,2012-12-06 06:00:00,9655.0,45.0,1025.0,276.52,sky is clear,340.0,4.0
121129,2012-12-06 07:00:00,10402.0,48.0,1026.0,275.0,sky is clear,350.0,5.0
121130,2012-12-06 08:00:00,11641.0,51.0,1027.0,273.65,sky is clear,340.0,5.0
121131,2012-12-06 09:00:00,12179.0,55.0,1028.0,272.65,sky is clear,350.0,4.0
121133,2012-12-06 11:00:00,12330.0,54.0,1029.0,272.01,sky is clear,350.0,4.0
121134,2012-12-06 12:00:00,12320.0,54.0,1029.0,271.62,sky is clear,350.0,3.0
121135,2012-12-06 13:00:00,12203.0,58.0,1029.0,271.49,scattered clouds,340.0,4.0
121136,2012-12-06 14:00:00,12082.0,58.0,1030.0,272.65,broken clouds,340.0,4.0
121137,2012-12-06 15:00:00,12091.0,55.0,1030.0,274.38,broken clouds,350.0,2.0
121138,2012-12-06 16:00:00,12053.0,59.0,1030.0,275.95,broken clouds,50.0,5.0
121139,2012-12-06 17:00:00,12216.0,55.0,1030.0,277.04,broken clouds,70.0,3.0
121140,2012-12-06 18:00:00,13058.0,55.0,1029.0,277.24,broken clouds,70.0,3.0
121141,2012-12-06 19:00:00,13451.0,55.0,1029.0,277.31,broken clouds,90.0,3.0
121142,2012-12-06 20:00:00,13239.0,60.0,1028.0,277.08,scattered clouds,50.0,3.0
121143,2012-12-06 21:00:00,13022.0,60.0,1028.0,276.63,scattered clouds,70.0,3.0
121144,2012-12-06 22:00:00,12670.0,64.0,1028.0,275.79,broken clouds,50.0,3.0
121145,2012-12-06 23:00:00,12045.0,64.0,1028.0,275.4,scattered clouds,100.0,3.0
121146,2012-12-07 00:00:00,11080.0,64.0,1027.0,275.07,scattered clouds,100.0,3.0
121147,2012-12-05 01:00:00,9987.0,63.0,1010.0,292.14,scattered clouds,200.0,10.0
121148,2012-12-05 02:00:00,9448.0,68.0,1010.0,291.29,broken clouds,190.0,10.0
121149,2012-12-05 03:00:00,9158.0,72.0,1010.0,290.97,overcast clouds,210.0,11.0
121150,2012-12-05 04:00:00,9055.0,72.0,1011.0,290.97,overcast clouds,210.0,10.0
121151,2012-12-05 05:00:00,9098.0,72.0,1012.0,290.08,light rain,220.0,6.0
121152,2012-12-05 06:00:00,9413.0,72.0,1012.0,288.565,overcast clouds,250.0,5.0
121153,2012-12-05 07:00:00,10196.0,72.0,1013.0,287.05,overcast clouds,280.0,4.0
121154,2012-12-05 08:00:00,11519.0,71.0,1014.0,285.85,overcast clouds,330.0,6.0
121155,2012-12-05 09:00:00,11971.0,66.0,1014.0,284.84,overcast clouds,330.0,5.0
121156,2012-12-05 10:00:00,12009.0,58.0,1015.0,284.09,overcast clouds,330.0,5.0
121157,2012-12-05 11:00:00,12017.0,50.0,1017.0,283.96,light rain,320.0,4.0
121158,2012-12-05 12:00:00,11999.0,53.0,1017.0,283.3,overcast clouds,330.0,5.0
121159,2012-12-05 13:00:00,11837.0,50.0,1017.0,283.3,overcast clouds,330.0,2.0
121160,2012-12-05 14:00:00,11825.0,50.0,1018.0,283.25,overcast clouds,300.0,3.0
121163,2012-12-05 17:00:00,11852.0,37.0,1019.0,285.31,broken clouds,300.0,5.0
121164,2012-12-05 18:00:00,12826.0,37.0,1019.0,286.58,broken clouds,290.0,5.0
121165,2012-12-05 19:00:00,13567.0,35.0,1019.0,286.79,broken clouds,280.0,5.0
121166,2012-12-05 20:00:00,13451.0,33.0,1019.0,286.91,broken clouds,280.0,7.0
121167,2012-12-05 21:00:00,13257.0,33.0,1019.0,286.96,broken clouds,270.0,5.0
121168,2012-12-05 22:00:00,13011.0,35.0,1020.0,286.23,few clouds,280.0,4.0
121169,2012-12-05 23:00:00,12431.0,40.0,1020.0,284.74,few clouds,260.0,3.0
121170,2012-12-06 00:00:00,11446.0,37.0,1021.0,283.95,sky is clear,280.0,5.0
121171,2012-12-04 01:00:00,9665.0,87.0,1018.0,282.94,mist,60.0,3.0
121172,2012-12-04 02:00:00,9016.0,87.0,1018.0,282.24,mist,40.0,2.0
121173,2012-12-04 03:00:00,8616.0,87.0,1018.0,281.91,mist,50.0,3.0
121174,2012-12-04 04:00:00,8441.0,87.0,1018.0,281.28,fog,70.0,2.0
121175,2012-12-04 05:00:00,8388.0,87.0,1017.0,281.11,mist,120.0,2.0
121176,2012-12-04 06:00:00,8581.0,87.0,1017.0,281.36,mist,180.0,1.0
121177,2012-12-04 07:00:00,9284.0,100.0,1017.0,281.44,fog,0.0,0.0
121178,2012-12-04 08:00:00,10506.0,93.0,1017.0,281.82,fog,160.0,1.0
121179,2012-12-04 09:00:00,11111.0,93.0,1017.0,282.2,fog,0.0,0.0
121180,2012-12-04 10:00:00,11281.0,93.0,1016.0,283.29,fog,160.0,3.0
121181,2012-12-04 11:00:00,11314.0,93.0,1015.0,285.03,fog,160.0,3.0
121182,2012-12-04 12:00:00,11357.0,93.0,1015.0,285.985,overcast clouds,170.0,4.0
121183,2012-12-04 13:00:00,11311.0,93.0,1015.0,286.94,fog,180.0,5.0
121184,2012-12-04 14:00:00,11278.0,93.0,1014.0,287.81,light intensity drizzle,170.0,4.0
121185,2012-12-04 15:00:00,11348.0,87.0,1014.0,288.5,fog,200.0,6.0
121186,2012-12-04 16:00:00,11241.0,88.0,1014.0,289.28,mist,180.0,6.0
121187,2012-12-04 17:00:00,11231.0,88.0,1013.0,289.73,mist,180.0,5.0
121188,2012-12-04 18:00:00,12030.0,82.0,1011.0,291.22,mist,180.0,5.0
121189,2012-12-04 19:00:00,12802.0,77.0,1010.0,292.73,haze,180.0,5.0
121190,2012-12-04 20:00:00,12732.0,64.0,1009.0,294.28,broken clouds,190.0,7.0
121191,2012-12-04 21:00:00,12560.0,60.0,1009.0,294.33,broken clouds,190.0,9.0
121192,2012-12-04 22:00:00,12289.0,60.0,1008.0,294.26,broken clouds,190.0,8.0
121193,2012-12-04 23:00:00,11784.0,60.0,1009.0,293.86,overcast clouds,210.0,7.0
121194,2012-12-05 00:00:00,10851.0,64.0,1009.0,293.06,scattered clouds,200.0,6.0
121195,2012-12-03 01:00:00,9058.0,63.0,1014.0,288.41,light rain,190.0,7.0
121196,2012-12-03 02:00:00,8655.0,67.0,1014.0,288.25,light rain,210.0,7.0
121197,2012-12-03 03:00:00,8389.0,67.0,1013.0,288.13,overcast clouds,190.0,8.0
121198,2012-12-03 04:00:00,8254.0,67.0,1013.0,288.2,overcast clouds,210.0,7.0
121199,2012-12-03 05:00:00,8285.0,63.0,1013.0,288.31,overcast clouds,200.0,6.0
121200,2012-12-03 06:00:00,8512.0,63.0,1013.0,288.31,overcast clouds,200.0,7.0
121201,2012-12-03 07:00:00,9286.0,67.0,1012.0,287.95,light rain,200.0,8.0
121202,2012-12-03 08:00:00,10530.0,67.0,1012.0,287.32,light rain,200.0,5.0
121203,2012-12-03 09:00:00,11280.0,71.0,1012.0,286.59,light rain,200.0,5.0
121204,2012-12-03 10:00:00,11551.0,71.0,1012.0,286.66,overcast clouds,220.0,4.0
121205,2012-12-03 11:00:00,11649.0,76.0,1012.0,286.72,overcast clouds,210.0,4.0
121206,2012-12-03 12:00:00,11799.0,82.0,1012.0,286.51,overcast clouds,220.0,4.0
121207,2012-12-03 13:00:00,11829.0,82.0,1013.0,286.51,overcast clouds,240.0,3.0
121208,2012-12-03 14:00:00,11801.0,82.0,1014.0,286.79,broken clouds,240.0,3.0
121209,2012-12-03 15:00:00,11814.0,82.0,1014.0,287.65,mist,240.0,3.0
121210,2012-12-03 16:00:00,11726.0,72.0,1015.0,288.38,haze,270.0,4.0
121211,2012-12-03 17:00:00,11732.0,72.0,1015.0,288.5,haze,270.0,3.0
121212,2012-12-03 18:00:00,12544.0,72.0,1015.0,289.15,haze,270.0,1.0
121213,2012-12-03 19:00:00,13095.0,67.0,1015.0,289.82,haze,0.0,0.0
121214,2012-12-03 20:00:00,12963.0,63.0,1015.0,290.19,haze,0.0,0.0
121215,2012-12-03 21:00:00,12686.0,63.0,1015.0,288.08,broken clouds,0.0,0.0
121216,2012-12-03 22:00:00,12317.0,72.0,1016.0,286.25,haze,80.0,4.0
121217,2012-12-03 23:00:00,11709.0,82.0,1016.0,284.27,mist,60.0,2.0
121218,2012-12-04 00:00:00,10689.0,87.0,1017.0,283.68,haze,60.0,2.0
121219,2012-12-02 01:00:00,9299.0,70.0,1021.0,279.43,haze,70.0,3.0
